,Time,$N$,$E$,$D$,$\phi$,$\theta$,$\psi$,$u$,$v$,$w$,$p$,$q$,$r$,$\eta$,$\delta_r$,$\delta_s$,$\tilde{u}$,$\tilde{\chi}$,e,$\tilde{\upsilon}$,h,$u_c$,$v_c$,$w_c$
663,66.4,78.46592021368063,-20.342876706450937,26.359938214698904,-0.003981086067679218,-0.8442309093970866,0.6519907210351268,1.4890491247659028,-0.05800104785061522,-0.058535887285602814,0.12610193293843258,-0.029689294027933355,0.11931050602157926,10.095311311859213,-0.07501727280749979,0.06882626025215652,0.005802576047288288,0.30328739866597554,0.9525918691539471,0.013900329954139585,-0.2863711490626297,-0.14297463951563427,-0.024638663317187965,-0.6263640903282746
664,66.5,78.58302013130695,-20.264996272671326,26.414940558260852,-0.0048085968677136215,-0.8471523168587041,0.6699685345848287,1.4898079486399596,-0.05745604191112968,-0.055851929744360096,0.12873022629319478,-0.02289639523673945,0.11772650198286201,10.097649854808303,-0.07369922518462932,0.0648502614148099,0.005475437617048606,0.31495448188456454,1.026140914157694,0.009881847125110019,-0.26098876098928214,-0.14567011327293028,-0.03075002420180813,-0.6253918324331211
665,66.60000000000001,78.69865318533581,-20.18584375394476,26.47049969249179,-0.005272356478851048,-0.8493853202005082,0.687765197149603,1.490640689188059,-0.05677973363331373,-0.053288000972220986,0.13125952102805194,-0.017316259884992417,0.11563994881208034,10.097727974499552,-0.07194891887738333,0.061895253947149634,0.005096025680020211,0.32672132294665013,1.101155933294052,0.006145087498870257,-0.23477533287048613,-0.14788080322924302,-0.0368809016058916,-0.6243144158114873
666,66.7,78.81282215392154,-20.105430251984323,26.526619735160974,-0.005303967580175151,-0.8510559529005515,0.7052881809716824,1.4915230827295434,-0.05596271693217764,-0.050927573134571816,0.13247580281005422,-0.012730489231609087,0.11316196157242922,10.095896883178696,-0.06989431290498117,0.05966792232875217,0.004679655405970484,0.3385377754385063,1.177654272245195,0.002530547996864388,-0.2078001326030554,-0.14950083422496446,-0.04308982367065222,-0.6222890474978273
667,66.8,78.92565314195883,-20.023695454094632,26.5831005214811,-0.0049729710156820595,-0.8522689634608711,0.7224650168070799,1.4924362773851996,-0.054998793228696975,-0.04881372396229703,0.13188108345782326,-0.008967292820904844,0.11035317669075141,10.092444136731896,-0.0676031673658859,0.05796126920605322,0.004238458635228315,0.3503545135257371,1.2556190509971075,-0.0011451544835002362,-0.18005253698683846,-0.15120517595812702,-0.04955224487695263,-0.621800699431768
668,66.9,79.03713295055884,-19.94067279133444,26.639974779726117,-0.004409302202079246,-0.8531108035660058,0.7392355307587093,1.4933657266590394,-0.0538835877936411,-0.046959627590105066,0.1295529427143996,-0.005867181419041547,0.10724105133607906,10.087601320298248,-0.06510749199710272,0.05660873888206433,0.003781861307400214,0.36211535855352567,1.335108222417364,-0.00434302345888975,-0.1517484615628129,-0.15240763735843055,-0.05600252320536796,-0.6201564565979354
669,67.0,79.14732498291863,-19.856353050911025,26.69714866810959,-0.003741313327018325,-0.8536502303372884,0.7555461886779051,1.4943010652575417,-0.05261865434992847,-0.045363599855064204,0.12587030901027013,-0.0033354063939377188,0.10386024595785921,10.0815550174725,-0.06244852621029471,0.05553750044420382,0.0033171366704802807,0.3738039752562307,1.4160827552172552,-0.007651188807024619,-0.12284655992473795,-0.15354349054292726,-0.062461382925793785,-0.618950153649762
670,67.10000000000001,79.25635603087848,-19.770692977386176,26.75442522561887,-0.003065782184289212,-0.8539449113607454,0.7713505471226108,1.4952337710310013,-0.05120906744674295,-0.044008830216406156,0.1213112335997281,-0.0012578240787894232,0.10022663316515022,10.07444415857305,-0.05964240680116058,0.054653287986981255,0.002849467371229153,0.38538324197606466,1.4985484503533006,-0.010733595219938932,-0.09344595696854471,-0.15497746066348778,-0.06898856768142382,-0.6194868579840604
671,67.2,79.36422115790599,-19.683738184929847,26.81182985153067,-0.002435355302217612,-0.8540399659230085,0.7866059260191625,1.4960097585524859,-0.04808268802267949,-0.040782160401781946,0.12300867515372228,0.016064824053018286,0.0848087511439582,10.066390818162064,-0.04441313136823557,0.0372841788941643,0.002383114484499349,0.396817399585654,1.582547635681876,-0.013303127378678841,-0.06376075332202943,-0.15610461124739738,-0.07525087350279805,-0.6192198183944548
672,67.3,79.47075062940372,-19.595505088012796,26.86940900305286,0.0001369498922647594,-0.8524128343579309,0.7995095455162606,1.4970383997378705,-0.04404454789115973,-0.03650300042332629,0.11573901618280687,0.03247073166159206,0.07073477822201749,10.059716746381172,-0.03340438817872029,0.025254512654920416,0.001995120723757071,0.40844572263954976,1.6680298575269483,-0.01631346326991938,-0.03375945508674708,-0.1572726839053202,-0.08134787526391901,-0.6194658325296183
673,67.4,79.57600403206757,-19.506097059378725,26.927248754243635,0.003619080980448164,-0.849166729934244,0.8102574350314091,1.4982632275069006,-0.03959860088761862,-0.03190168192357631,0.09904654445758783,0.04552374244220283,0.058645919298223013,10.048425450061021,-0.025018030280088553,0.01671168148147254,0.0014808001310647745,0.4198283602874613,1.7549728283412156,-0.018845098005678115,-0.003347189145970056,-0.15676529959962793,-0.08750078648408174,-0.6178019433802615
674,67.5,79.6802575068484,-19.415504656109967,26.9851281527039,0.0068404077257055995,-0.8446356098896937,0.8191598712180346,1.4995776922349386,-0.035013457408555285,-0.027423321206234037,0.07706397585325145,0.0556053571197666,0.04809845059653202,10.033101472412355,-0.0182665407373722,0.010498209290970211,0.0008683862465497239,0.4306776596390041,1.8432664329814576,-0.021425700750599068,0.02754819916590757,-0.15544639469653038,-0.093567718699026,-0.6174743376905791
675,67.60000000000001,79.78370197929303,-19.32376854146297,27.042957635064813,0.009087773023833012,-0.839108105313942,0.8264606858013361,1.5008976534995584,-0.03043746671206972,-0.023278715365981126,0.05451520207843267,0.06348603113143368,0.038645050039331205,10.015142389373136,-0.012538842704405726,0.005819647246165821,0.00021115388253067913,0.44091977472225113,1.9329213201195612,-0.02335529060110613,0.058649286419142965,-0.15313265776896087,-0.0987278761246526,-0.6169766236005707
676,67.7,79.88658078027451,-19.23088817162711,27.100538411365388,0.01017158335742252,-0.8327948836179182,0.8323308886748446,1.5021677922842582,-0.025966627172239225,-0.019539063465037546,0.034758726499362236,0.06975219051677245,0.030015672226712295,9.995720395493922,-0.007538978998793972,0.002199597402520111,-0.00044882674977919645,0.45064860305292376,2.023896933936774,-0.024983910121391756,0.08982454982413467,-0.15034940000408997,-0.10285710997473976,-0.6177264561946263
677,67.8,79.9890406703802,-19.136917609857324,27.157813720472646,0.010269125548207025,-0.8258505555598301,0.836897343659182,1.503353467484123,-0.021665145269787363,-0.016201923476849206,0.019326461865738706,0.07483104508872099,0.02203774885876325,9.975662270609654,-0.003090952396644473,-0.0006921511740604794,-0.001083896142129115,0.4599091819667986,2.116197647445304,-0.026017701068676645,0.12082409171756697,-0.14684457403797413,-0.10565344221379185,-0.6181683857077471
678,67.9,80.0912202476728,-19.041911505763068,27.214725180137304,0.009728878275699238,-0.8183904760558871,0.840261253986931,1.504434599498186,-0.01757837932214383,-0.013237837708800363,0.008186904988660437,0.07899275040431242,0.014638466313446036,9.955541676953219,0.0008786441442148428,-0.0030457382325211942,-0.0016767337420614536,0.4687889712405351,2.2097709343262153,-0.026812166563870168,0.15155757108245782,-0.14275709037132017,-0.10728949064243684,-0.6184020535563566
679,68.0,80.19330266000216,-18.9458932717307,27.271128502871452,0.008901776022707253,-0.8105058162109628,0.8425156199812589,1.5054004530135943,-0.01373343999615573,-0.010609682666594024,0.00041000678976238405,0.08243362417956519,0.007770918409956796,9.93574949928324,0.004434986961305328,-0.0050029362333680865,-0.0022172997490930157,0.47731119588882676,2.304564606945793,-0.02735733891287401,0.18193448854001787,-0.13842004559402188,-0.10821166598929742,-0.6194916478816576
680,68.10000000000001,80.29539879867926,-18.848928422161304,27.326989017540143,0.008048521631137007,-0.8022696978056896,0.8437496951121322,1.5062469312602007,-0.010141514515390183,-0.00828108521699278,-0.005221323857116294,0.08529700694000868,0.0013987428391867007,9.91655707440325,0.007635817705384887,-0.006663605002747691,-0.002700226506797132,0.4854539803529269,2.4005611594978737,-0.02742769088681414,0.21177007127314026,-0.13362029298514433,-0.10846440395814883,-0.6201889760741128
681,68.2,80.3976957677408,-18.751030097045323,27.382134529805192,0.007310711193072361,-0.7937413991507056,0.8440496914757918,1.5070226790349002,-0.007540043843329461,-0.0068979845142285974,-0.012922631607310154,0.08261379232696808,0.0008861354946408873,9.89814710112755,0.004870601661743891,-0.0027731138406525495,-0.0031234656301003527,0.49324305367425714,2.497698748541385,-0.027301206460039903,0.24100228606079604,-0.12877486756437817,-0.1085418510587262,-0.6221655173911183
682,68.3,80.50034922490266,-18.652292190410403,27.436539042012313,0.005866933449002243,-0.7854808885102176,0.8442621998637043,1.5076707667316478,-0.005556629444131477,-0.006179214407145651,-0.01618543465242927,0.0800061569471266,0.0004360193742159731,9.879912819295113,0.003891531708529407,-0.00027284705647449576,-0.003511339517450085,0.500474498668515,2.595972971104504,-0.026495752292936856,0.2694174722494706,-0.12346284907844407,-0.10818406411307185,-0.62321777470065
683,68.4,80.60337380963337,-18.552783987740092,27.490236225106912,0.004157835005091037,-0.7774806663175364,0.8443902533498768,1.5082089595894403,-0.003932407816084859,-0.005870901385879351,-0.014873577896000828,0.07791113833502783,-0.0007170041418003011,9.862785286472416,0.0039556073035211066,0.0013492711842340791,-0.0038353833658238967,0.5073995805098247,2.6952964641046258,-0.025713277097966513,0.29694764308448907,-0.118150808777514,-0.10721274720209295,-0.6234642141525568
684,68.5,80.70687206239751,-18.452495174020555,27.54308104649785,0.002709165407925873,-0.7696893217111018,0.8443351015955063,1.5086551927504859,-0.0025214285720173346,-0.00580534262231859,-0.011187848855500048,0.07623295219612036,-0.0024224767292279916,9.846631178894407,0.004594580761416295,0.0023966136081048626,-0.004104479794720173,0.5141695729074497,2.795602956024269,-0.02493929629102812,0.32362044230885534,-0.11327913671502388,-0.1063049498277547,-0.6251992034910876
685,68.60000000000001,80.81080888461062,-18.35149972876758,27.59515513904152,0.001805119710375891,-0.7620653981791419,0.8440265293380285,1.5090224909429473,-0.0012436488231870803,-0.005876728455500474,-0.007520794145973443,0.07486570283173245,-0.004457891468451197,9.831295962251758,0.005552881082401465,0.0030555719679513506,-0.004327596375242937,0.5207330922900274,2.8969116920943176,-0.023698974924030797,0.34927039903572765,-0.10832135586066116,-0.1053080957209707,-0.6257826146231775
686,68.7,80.91521892586202,-18.249828519146302,27.646426081667244,0.0014655987074072563,-0.7545780353909608,0.8434289797672752,1.5093207911132873,-5.557523217996339e-05,-0.0060235045957171595,-0.005465193987524436,0.07369757463691277,-0.006637897024260986,9.816680172067205,0.006665000823875999,0.003483287328879669,-0.004511245471473635,0.5271277273137682,2.9991501000717484,-0.022554813962572844,0.37398422544116466,-0.1035054584748622,-0.10461659123913103,-0.6266069431016419
687,68.8,81.0201048202022,-18.147532975648236,27.69691686759095,0.0015330082872022643,-0.7472073129933308,0.8425327086194323,1.5095575473769232,0.0010739307147289892,-0.006207320737748893,-0.005519494340024193,0.07267661543187559,-0.008881705064679975,9.802717139013492,0.007877497663258128,0.0037506080093257154,-0.0046603955566436595,0.5332819719059142,3.1022926571140967,-0.021227913967782387,0.3977215822647991,-0.09870201052232097,-0.10412516480634355,-0.6270451178135156
688,68.9,81.12542935763544,-18.04468822070107,27.74671679642128,0.0017935320558288836,-0.739938298417846,0.8413371790458672,1.509739021163761,0.0021671722627880433,-0.006405807181042041,-0.007370046825695912,0.07175582962530247,-0.011143809434718072,9.78936712657682,0.00914752746079413,0.003920361578490891,-0.0047787736884615795,0.53919463523668,3.206291540175878,-0.019859953947014047,0.420503181653886,-0.09378873973734914,-0.10360496617562051,-0.6263427103266141
689,69.0,81.23128978371412,-17.94128285370999,27.795690845666396,0.002062179564350952,-0.7327607283194939,0.8398456497796385,1.5098705693452383,0.0032395398540525392,-0.006606450356655931,-0.010291719014193457,0.07090162006284911,-0.013402370750849567,9.776600521339144,0.010447488431279812,0.004033160018687594,-0.004869510581880454,0.544882923205164,3.311072527721848,-0.018619199940122746,0.44242351411951303,-0.08916379115406564,-0.10336811886886556,-0.6272187720826538
690,69.10000000000001,81.33763995049395,-17.83739433444013,27.843942584213487,0.0022259289514785507,-0.7256678175814115,0.838062307088212,1.5099567198747728,0.004302667648727492,-0.006800192038877996,-0.013511461720744217,0.0701101250461287,-0.01566161844652142,9.76439474898596,0.01177277080095166,0.004094551632893699,-0.004935284672619167,0.5502866034773746,3.4166568827924797,-0.016959411625705377,0.4633276103476387,-0.08440058190819089,-0.10282901979221412,-0.6268432467005418
691,69.2,81.44452276326638,-17.733042706201452,27.891427075388265,0.002250348566478877,-0.7186533362836185,0.8359895329517064,1.5100005333581812,0.003400860646144396,-0.006965887889214674,-0.024823973724494984,0.06948927475110732,-0.003586800356427323,9.752734085703967,-0.0018536576626422708,0.003995417648231293,-0.0049783599373863785,0.5554950023319088,3.522967718692297,-0.01546254544317176,0.4833257552149978,-0.0797501137155247,-0.1022126993644865,-0.6270138010391175
692,69.3,81.55216421212815,-17.628355596636766,27.938037292157063,6.800563631692569e-05,-0.7117036192490005,0.8355337805744281,1.5100224350880807,0.0014650359258401421,-0.007104940113365545,-0.02490514982860602,0.06889755373459036,0.007541711624920736,9.741620136910159,-0.010312519168533181,0.0038885733779920775,-0.0050002666790905925,0.560059046476657,3.6299915088351717,-0.013767184003419322,0.5023632042732369,-0.07528765982265839,-0.10161968155986963,-0.6284949737379857
693,69.4,81.66049890476923,-17.523290902560397,27.983770472911473,-0.0030733825038256057,-0.7048139151793631,0.836530333105975,1.5100194902494293,-0.0008608989571461418,-0.007233065627885545,-0.012580675963637246,0.06828564962941847,0.015882859949311184,9.730789955849081,-0.015518293644458718,0.0038074909486889505,-0.005011217544040325,0.5644936350108157,3.7376169214368486,-0.011754383150766871,0.5202696072821886,-0.07097938633329265,-0.10022272727249136,-0.6301186952939973
694,69.5,81.76930758765293,-17.417846654351592,28.028819883161763,-0.005664511798298744,-0.6979805010639124,0.8385878697089391,1.5099857108132324,-0.0032413438003340107,-0.007359999293018835,0.006156876059038967,0.06765016781262487,0.02180073374661564,9.7203107188283,-0.018766369041582055,0.0037824108763910708,-0.005009745124714637,0.5692233634216922,3.8458887101785084,-0.009634807547283998,0.537062587833345,-0.06656049566837824,-0.09837333234849518,-0.6294030390745482
695,69.60000000000001,81.87854344126437,-17.311920832643455,28.073101310805615,-0.006845387288861637,-0.6912032438305591,0.8413833294783184,1.5099189250239933,-0.005514470602854771,-0.007486631972699583,0.024267256620125015,0.06698398478396453,0.026030749472920046,9.71029863458116,-0.02082607598891871,0.00382297739980496,-0.004992855406616203,0.5743079262951702,3.9547998269512394,-0.007880342937424487,0.5529902064557939,-0.06237795672221019,-0.09741071699996254,-0.629554891604053
696,69.7,81.98806697029998,-17.2054911288944,28.116708084565623,-0.006534357026473092,-0.6844871833757811,0.8447022510423747,1.5098203350009833,-0.0075975496576849225,-0.007608877446758038,0.037018344924434204,0.06629954907294983,0.029097215045128105,9.700818764355317,-0.02209083838175445,0.003895879354138981,-0.004959462511996637,0.5795434225931435,4.0644552939785,-0.005851677948686305,0.5679904715922054,-0.058190002974892185,-0.09742349349609035,-0.6283675254105259
697,69.8,82.09789484956816,-17.09845444911751,28.159492604837986,-0.005171768857713754,-0.6778383569864439,0.8484019756691428,1.5096936013176996,-0.009444886245139816,-0.00772834471966005,0.042856485920138424,0.06558093776930969,0.03134114276541326,9.691887672926425,-0.022804452733911018,0.004000200280831456,-0.004910167500491669,0.5848587265666197,4.174871782128479,-0.003987045734898084,0.582195308920152,-0.05425789513644347,-0.09883595500588024,-0.6287579966555792
698,69.9,82.20790779303509,-16.990806816708684,28.201548490760963,-0.0033820319373711882,-0.6712641420722631,0.8523819932093537,1.5095431909460701,-0.011024929544314083,-0.007848763455587564,0.04283611959311794,0.0648414541475065,0.03293108561825026,9.683483663108811,-0.023081132146095064,0.004106141065990394,-0.0048468006588497925,0.5900984855141436,4.286158550252505,-0.0017320502674958358,0.5954651095201111,-0.05030983512662168,-0.10086608937028724,-0.6278708332705296
699,70.0,82.31802562230592,-16.882529680350935,28.242915360704885,-0.0016967477862790403,-0.6647688963636611,0.8565595279301492,1.5093743615420117,-0.012323573171206997,-0.007977263165608978,0.03928790050885802,0.06407143471729049,0.03399144789515806,9.675569057818251,-0.02303820275521188,0.0042224750183791635,-0.004771595473035073,0.5952990139171656,4.398313572897911,0.00034187317165747374,0.6079265845973932,-0.0464137412658398,-0.10318185649322927,-0.6264368776499535
700,70.10000000000001,82.4283147281812,-16.773521885407277,28.28339977891788,-0.00042359709349826247,-0.6583559946262332,0.8608644999943813,1.509192181924012,-0.013341387061915382,-0.008117750958613269,0.03464048041064706,0.06328470681498176,0.03459313722802249,9.668089589855958,-0.02274687558354403,0.004335468714190511,-0.004687180771005828,0.6004425659885607,4.5113516372710105,0.002356365667919523,0.6196445491042298,-0.042767043069354804,-0.10589013789654189,-0.6273383489889555
701,70.2,82.53863817401167,-16.66382030356395,28.32315814394602,0.00036683538659953996,-0.652026059157313,0.8652344576287874,1.5089284304717352,-0.01286098043355848,-0.007236617999834243,0.03585907891841273,0.07021819670279426,0.02579087915812757,9.660988313487742,-0.012860555366841464,-0.003631598684794038,-0.004596090962005972,0.6054754102116836,4.625382639829042,0.004854761114387823,0.6304222860138432,-0.03906272746947925,-0.10807457758613,-0.6264059172589836
702,70.3,82.64888374957448,-16.553341684054264,28.362165048425968,0.0019818850892074913,-0.6450051860601818,0.868482421439464,1.5087055083082823,-0.011517178443058811,-0.0057552001396741735,0.031604776210731614,0.07626457074176747,0.017552253361076884,9.655305981824295,-0.0062516663757244025,-0.008932940682574152,-0.004464215235867597,0.610758184898103,4.740359548634855,0.006844371451714158,0.640451081706045,-0.03550623064181224,-0.1102016218221416,-0.6267962728500923
703,70.4,82.75911966391864,-16.442085510604276,28.400350588688383,0.0038104450232387954,-0.6373822226165049,0.870697843870107,1.5085178633669072,-0.009761952021895571,-0.004042897638166037,0.021398183083076144,0.08072142119383434,0.010935397924172871,9.649286108388939,-0.0017170107427147935,-0.012500863910667535,-0.0043527541541411585,0.6158972949843727,4.856359164581963,0.009254494909815947,0.6497470521067941,-0.031438166515898536,-0.11252451063570444,-0.6275675477228405
704,70.5,82.86933174957503,-16.330139668308565,28.43782440475546,0.005117745754567693,-0.6293143059619255,0.8720968127917992,1.5083481283177673,-0.007853437644660639,-0.0023282150721836694,0.008619708509466644,0.08388083811498137,0.00567800375072228,9.64296938103294,0.0015147714496813703,-0.014898302275349697,-0.004258931683453593,0.6207007355400179,4.973387531448383,0.01189400778550533,0.6582275015826127,-0.026805492428989663,-0.11426049896908529,-0.6263800665098367
705,70.60000000000001,82.97969479357388,-16.21747503333543,28.474380345982826,0.005535072118813211,-0.6209292378429625,0.8728522521702731,1.5081847374446298,-0.0059333695039732945,-0.0007340085838680591,-0.002939310512174569,0.08605317214418208,0.0014226892976231314,9.63658013698724,0.0039050314316868007,-0.016488320253814803,-0.004174064158883661,0.6252255984025035,5.091353794857735,0.014302429850740369,0.666001260652062,-0.021901065794159513,-0.11571215806146183,-0.627094141702002
706,70.7,83.09020248907112,-16.1041717353973,28.510104873958355,0.00510530491758221,-0.6123248399136254,0.8730857313822185,1.5080219011861256,-0.004078565126730239,0.0006863088451970723,-0.010842120250034911,0.08749993731319852,-0.0021281641922627453,9.630273634894303,0.005747174992923522,-0.017545416806272682,-0.0040923687223148875,0.6294293588932242,5.210303340899327,0.01719187636145326,0.6728247928376017,-0.01668249463984295,-0.11607355028566277,-0.6262575144177165
707,70.8,83.20093609801734,-15.990249429176973,28.544929803720642,0.004139193629313809,-0.6035738737245895,0.8728802571288563,1.5078584182459032,-0.002337282935174367,0.0019104549784006893,-0.0145458648703429,0.08835821218287043,-0.005133758711118815,9.62413034626793,0.007173089083836426,-0.018196954839510816,-0.004010950593062779,0.633469818935122,5.33015497923416,0.01990344625441194,0.6787821839343686,-0.011298211138279002,-0.11577173621838073,-0.6257895600709371
708,70.9,83.3120451385007,-15.875681340865023,28.578667435446114,0.0030133101928426775,-0.5947360032418532,0.8723011350239416,1.5076950037528896,-0.0007377032014021718,0.002935305792479505,-0.01493268379999306,0.08875697241389081,-0.007697105383382055,9.618167768272846,0.008292377483618557,-0.018567506893390925,-0.003929209122951582,0.6373367000573732,5.450897407861582,0.022788296595740977,0.6837864477936247,-0.005808263237134181,-0.11531013693678716,-0.6271574218153
709,71.0,83.42347582042552,-15.76056578679988,28.61146372421131,0.0020226084733723226,-0.5858580269231686,0.8714041592345367,1.5075336263861927,0.0007055034643130176,0.0037681589503040353,-0.01354210983104081,0.08878789642685699,-0.009891397052446132,9.612375817234504,0.00917741367957869,-0.018734628558072522,-0.003847501876444781,0.641006749906862,5.572573919403124,0.026115194637710035,0.6876181049986396,-0.00020685768417627592,-0.11422052435968016,-0.6263633427389669
710,71.10000000000001,83.53537249804624,-15.64487269257324,28.643129686398026,0.0013128462566061039,-0.5769772548008119,0.8702386106088849,1.5073769924368117,0.0019858257990156216,0.004418290579412144,-0.011852012160500698,0.08849256750079394,-0.01174837766422199,9.606724792662757,0.009863229686049194,-0.018722230717565798,-0.003766813193096352,0.6445887140026605,5.695081524261257,0.029139625248394148,0.6904305355210816,0.0054492256591158195,-0.11346087470289154,-0.6274814610561938
711,71.2,83.64783773970032,-15.528594447647762,28.673540992719566,0.0008847339824811229,-0.5681264632959464,0.8688507121220974,1.5071380382157107,0.002623213894877196,0.006166283106674989,-0.012845061144075081,0.09739521680317728,-0.009783653619482163,9.601171825895438,0.006706982068019458,-0.028492832939007076,-0.0036884962184058345,0.6479615589398319,5.818467571594512,0.032599629390176715,0.6920042550273373,0.011172211868165804,-0.1130034193756654,-0.6297775837584092
712,71.3,83.76079983262058,-15.411910040307186,28.702939954024153,0.00021924567306497167,-0.5583860798344844,0.8677002363903199,1.5069035971536735,0.0028656292057825127,0.008526036403452047,-0.012061368697448453,0.10490789992474733,-0.007878187406912714,9.597022244864355,0.004814344540621991,-0.0350371706991479,-0.0035690191078553424,0.6510368890475468,5.9427534049252975,0.036131915084344254,0.6921926486755672,0.016886895314018324,-0.11230299714553743,-0.6301188254039599
713,71.4,83.87422527396089,-15.294841218289804,28.731364741659338,-0.0004961749325738118,-0.5478951173683,0.8667740387767608,1.5066711691142218,0.0028951852748919167,0.011064791385416849,-0.009168981102578192,0.11031980394315344,-0.006536838773211616,9.59305564272152,0.003695311077580235,-0.039380839145494395,-0.003451798576836751,0.6540376736105732,6.067753089505462,0.03952777702775006,0.6912415803390606,0.02309960136522754,-0.11131418584332356,-0.6291466624495375
714,71.5,83.98822684627855,-15.177294911843473,28.7585791031525,-0.0010108466199971744,-0.5368634626735043,0.8660018504434861,1.5064359171182178,0.002818607902893116,0.013513351030296578,-0.005374723597525026,0.11403267089201732,-0.005662757002327273,9.58930490770391,0.0030318461124923743,-0.042209674978418134,-0.0033355845571109155,0.6570439004490723,6.193444095728307,0.04289868997931736,0.6891985526661653,0.02982910521820692,-0.11069500554323575,-0.6299004059729388
715,71.60000000000001,84.10282853798181,-15.059233983863928,28.784489509739856,-0.0012044259984818062,-0.5254607738280734,0.8653294532742501,1.506199275879577,0.0026960061851777775,0.01572623220677286,-0.002060306886875825,0.116457648205216,-0.005114507550854132,9.585840722673838,0.0026504279877127366,-0.04400163318929542,-0.003217958559108891,0.6599824667527705,6.319936453665825,0.04678387307593567,0.6858112634305659,0.03690891024386589,-0.11027722547618225,-0.6306578656944491
716,71.7,84.21797738632581,-14.940673875468015,28.80913178704077,-0.001105766502532024,-0.5138156334589059,0.8647220308341179,1.5059672802195758,0.0025581560228080846,0.01763379016374343,-0.0001029591852886565,0.11787560295858693,-0.004760883162266145,9.582644460341252,0.002428895846331774,-0.04505148731933477,-0.003099637939788513,0.6628840253817112,6.447274403316247,0.05086318332282091,0.6809874325780182,0.044139106962882924,-0.10986365581966243,-0.6299459277513988
717,71.8,84.33369674948722,-14.821586362173674,28.83241778933697,-0.0008400120931701949,-0.5020286068118915,0.8641603864453273,1.5057476665771845,0.0024212196399728794,0.01921466592790641,0.0003547362232529836,0.11850672725265127,-0.004518472394587082,9.579626755350715,0.00230411639901331,-0.04557739644801862,-0.0029836401097879106,0.6657677914879299,6.575439974287089,0.05485488196299554,0.6747789745038894,0.051526377375098076,-0.10970638667964268,-0.6293831153161418
718,71.9,84.44999591041179,-14.701955591362383,28.85428607782109,-0.000551037250315467,-0.4901783178247645,0.8636335812066118,1.505547992126718,0.002296476125075118,0.020478726238035587,-0.0002541179985467107,0.11853947390070026,-0.004357670122578468,9.57666629643815,0.002257638291431785,-0.045752447162809295,-0.0028738332885922535,0.6685793902688169,6.704467988689531,0.05901705414951419,0.6670987906938488,0.05899960483888733,-0.10968555738156266,-0.628791698166971
719,72.0,84.5668416729572,-14.581794985394039,28.874748999746092,-0.000340430734955266,-0.47832461235821677,0.8631322500057301,1.5053748649431977,0.002190741557495328,0.021450588180283038,-0.0012861637127934706,0.11810255436489452,-0.004257966180067622,9.573636347011625,0.002263563934981878,-0.04567832590544843,-0.002773996063359041,0.6713235295289323,6.834379104769732,0.06329277850849392,0.6578889412680663,0.06643206749339492,-0.10957434648832157,-0.6274331011359807
720,72.10000000000001,84.6843080147706,-14.461052815250778,28.893643928782918,-0.0002461941171425508,-0.46651450256034366,0.8626480948116431,1.505233369483603,0.0021067993374370665,0.022160984748015082,-0.0021875574035622545,0.11729129091067725,-0.004202524312280162,9.570416519390553,0.0022972207036257787,-0.0454229029597663,-0.0026874324715988607,0.6740254849738229,6.965159041706578,0.06753086062738967,0.6471732679868909,0.07402350256144208,-0.10969334093180737,-0.627542275282709
721,72.2,84.80228451925913,-14.33979614524851,28.911119431541074,-0.00025186127415688375,-0.4547854772884117,0.8621743287769688,1.5051208041638748,0.002080943294685869,0.022728665437776366,-0.0025014990500536976,0.116826312717681,-0.004446591123501031,9.566902417867096,0.0026221282405285923,-0.045712795206620874,-0.002616684741801545,0.6766351985689718,7.096872485374957,0.0720944262351793,0.6347796670048673,0.08132845794672264,-0.10938184102158856,-0.6254987972335143
722,72.3,84.92081383872438,-14.217995438496382,28.927071571830293,-0.00028314706285881286,-0.4431029583795918,0.8616760832503889,1.5050426757068376,0.002093630755267195,0.023143338162758077,-0.002554824943242995,0.11597730924229835,-0.004696785870397111,9.563101487971222,0.0028485023069709076,-0.04563813333618624,-0.0025604020819374185,0.6792587889664958,7.229440820794952,0.07633458291763193,0.6208825683622486,0.08870463008831259,-0.1092098198958376,-0.6245194436415394
723,72.4,85.03998178530665,-14.095600509228367,28.94133119569883,-0.00031417257620480754,-0.43150536090838054,0.8611525620970157,1.5049995938451466,0.00213090053862329,0.02340302093453777,-0.002501634030724749,0.11479676043998809,-0.004924883786691546,9.558900476877565,0.0030263672528433247,-0.0453388096386344,-0.0025213378534187925,0.681805869140886,7.3629019554363,0.08080790234149807,0.6053742142511922,0.09632662958001809,-0.10933584668101215,-0.6253069063162076
724,72.5,85.1596172039909,-13.972725928511311,28.9541613154931,-0.0003359118994943344,-0.42002584015726896,0.860606404827255,1.504991440740244,0.0021830640322409445,0.023514908331324184,-0.002445670190036158,0.11334959354186072,-0.0051313192797110335,9.554254049403836,0.003171801108802842,-0.04487560495827207,-0.002499796922573294,0.6842543414610108,7.497320581073154,0.0856172504979082,0.5880725786758015,0.10338905286426564,-0.10888374243839784,-0.6227615015546001
