,Time,$N_0$,$E_0$,$D_0$,$\phi_0$,$\theta_0$,$\psi_0$,$u_0$,$v_0$,$w_0$,$p_0$,$q_0$,$r_0$,$\eta_{0}$,$\delta_r_{0}$,$\delta_s_{0}$,$\tildeu_0$,$\tildechi_0$,e_0,$\tilde\upsilon_0$,h_0,$u_c0$,$v_c0$,$w_c0,$N_1$,$E_1$,$D_1$,$\phi_1$,$\theta_1$,$\psi_1$,$u_1$,$v_1$,$w_1$,$p_1$,$q_1$,$r_1$,$\eta_{1}$,$\delta_r_{1}$,$\delta_s_{1}$,$\tildeu_1$,$\tildechi_1$,e_1,$\tilde\upsilon_1$,h_1,$u_c1$,$v_c1$,$w_c1,$N_2$,$E_2$,$D_2$,$\phi_2$,$\theta_2$,$\psi_2$,$u_2$,$v_2$,$w_2$,$p_2$,$q_2$,$r_2$,$\eta_{2}$,$\delta_r_{2}$,$\delta_s_{2}$,$\tildeu_2$,$\tildechi_2$,e_2,$\tilde\upsilon_2$,h_2,$u_c2$,$v_c2$,$w_c2
11,1.2000000000000002,-0.23349769367762097,2.2222590997961724,1.3166058039246147,-0.000622584153298078,0.10701426368784128,-0.5564329987141523,0.7988904591958647,0.010869974194396084,-0.011514844056095468,-0.0009488046617566531,-0.015824467373948436,-0.042747238847857146,13.840313756478821,0.1215879503853325,-0.04629164304898349,0.3789914125473043,0.44404864804065003,20.471562196972798,-0.07754513325693943,5.073640374609473,0.0,0.0,0.0,-5.482355293336993,-0.10954166740311122,-9.428945708123678,0.0018528914828528364,-0.32134583063113853,-0.23615892208712408,0.7703007814646625,0.007529980176084817,-0.025069037262783107,-0.01011260043415907,0.01562720737390833,-0.030128020294800727,13.3555619121132,0.09108798508285545,0.03696391878052106,0.39138079442236545,0.41716875430281264,14.39834812373045,0.17389263571785205,-10.30352862656854,0.0,0.0,0.0,-9.205821747986779,-1.9808355189615412,-3.458699842989771,0.0022387713265259457,0.4995858317099553,0.9039765084025264,0.8170998586496581,-0.005861347199480908,-0.006001413385954018,-0.00631705078019173,-0.07377593805442674,0.022168767106116264,13.544835203609743,-0.05858804695714639,-0.016256503622541194,0.3698147948432774,-0.3787355822136366,-11.718105290349103,-0.1666288803671445,6.375237545164504,0.0,0.0,0.0
12,1.3,-0.16557918811959824,2.1812936287433886,1.3069272750148884,-0.0011765694323511156,0.1054291558819549,-0.5607313254165769,0.8535931019577809,0.013411459860662748,-0.010994843661813077,-0.0014108088329255189,-0.0122403347050013,-0.04992286872882181,13.780252794256539,0.12190819315993134,-0.04733474017783176,0.3505547704020677,0.44330399333640524,20.468823606257104,-0.07859993030393991,5.0758072069016436,0.0,0.0,0.0,-5.410350257935574,-0.12609036465946427,-9.40699348710812,0.0018435785259756088,-0.3197775301842931,-0.2393312089348978,0.8218047332461899,0.009317447483395722,-0.025643810502366648,-0.012658521554888169,0.012884414459369806,-0.03521375669870173,13.378872907243796,0.0916449253306075,0.0365316736293689,0.36484960926766874,0.41668501553076465,14.39371325110894,0.17373358286113863,-10.300019376416286,0.0,0.0,0.0,-9.161180167392581,-1.925063844461267,-3.4983719379568425,0.0028079423197970854,0.49220329331724466,0.9064832319466989,0.8715304810809827,-0.007042395553698094,-0.006545022603801382,-0.0073809734104311004,-0.07037473256880009,0.02518116477230001,13.467668075320624,-0.05714742124761578,-0.018542896966157227,0.34145007067517097,-0.3779693826919623,-11.706111697583802,-0.16917595878394853,6.384010689480039,0.0,0.0,0.0
13,1.4000000000000001,-0.09307821945045312,2.1373474118356874,1.2968496296022232,-0.001845788966714057,0.10419924948790182,-0.5657500350968312,0.9059693921413008,0.01619185425892433,-0.01026185080827641,-0.0018320271181374516,-0.008440641566333087,-0.05728639110751106,13.693143038534041,0.12209612043608652,-0.04834394524489224,0.32320344902110953,0.44234395532985554,20.465687743571742,-0.0795576198461303,5.078392135166497,0.0,0.0,0.0,-5.333554940266601,-0.14386508827643474,-9.383592359383856,0.001743015033204287,-0.31848259899903164,-0.24303812394078328,0.8715549744825246,0.011279945313751918,-0.02612181247234867,-0.015089836922249172,0.010289719572676714,-0.04048391289346804,13.369922612393914,0.09210064935804277,0.036085564456828395,0.33909763337690507,0.41604239960922024,14.388629150050532,0.17349241952217015,-10.296206120141289,0.0,0.0,0.0,-9.113465199194374,-1.865267538188416,-3.540136297009271,0.0034095119825541254,0.4851587770874355,0.9093180933548144,0.9235313390101403,-0.008280060825995974,-0.006948292032576579,-0.008432350923101429,-0.06681311175610936,0.028120330524452647,13.365532356147048,-0.055681316890375525,-0.020827755011706472,0.31423475945950863,-0.3770589557047417,-11.693017089052448,-0.17169283761125237,6.3940046694000205,0.0,0.0,0.0
14,1.5,-0.016235719351982314,2.0904690809914563,1.2864029799906178,-0.0026279173983367876,0.10334461291624386,-0.5715083385544455,0.9559011995220063,0.019179905787042983,-0.009328402365110908,-0.002245136646991918,-0.004453051087559252,-0.064751108318511,13.583607114216395,0.12217677133116528,-0.049320299573079804,0.2970153039293496,0.4411531245014132,20.462079895044962,-0.08040962804467632,5.081394857053638,0.0,0.0,0.0,-5.252149071503398,-0.1628819544582502,-9.358780670011413,0.0015682177295621713,-0.3174465722015194,-0.24729898736441225,0.9193933081641433,0.013401856185984537,-0.02652605266600138,-0.017452300399071276,0.007861262982081028,-0.04590207197321834,13.333286511878578,0.0924797048786142,0.035625904472165335,0.3142225127587377,0.4152318934524177,14.383053362289173,0.17317766694246012,-10.292068545412022,0.0,0.0,0.0,-9.062829221994612,-1.8015666092884013,-3.5838222122833447,0.004036722195585707,0.47846791710433445,0.912471195160327,0.9730092521422151,-0.009552731539017131,-0.007186161897973074,-0.00943975086518069,-0.06307679628655728,0.030947158957569425,13.242812439178195,-0.05420028915739436,-0.023103232686956604,0.28823433049492986,-0.3760027579109752,-11.678796944106757,-0.174179062768178,6.4052472157851135,0.0,0.0,0.0
15,1.6,0.06468958030859087,2.0407035822552,1.2756089574956864,-0.003523867681041626,0.10288229330828846,-0.5780169823945043,1.003305142430585,0.022339111560138555,-0.008210028684070392,-0.002644054336700482,-0.0003104440851373338,-0.07223360319915559,13.455865551388412,0.12216712207109362,-0.05026337515695779,0.2720494002389969,0.43971858097088146,20.457912753934693,-0.08114764423108961,5.084804516556585,0.0,0.0,0.0,-5.16632950566913,-0.18316201796073664,-9.332600637400365,0.0013307298615403695,-0.3166532484286151,-0.2521293000374496,0.9651959894223004,0.015663530456217625,-0.026874715127106066,-0.0198264398024284,0.005605483433598096,-0.05142047005482154,13.273186866763565,0.09279737252468763,0.035154599466528866,0.29030334591792833,0.41424364639970374,14.376936150892826,0.1727965163760734,-10.287585827127073,0.0,0.0,0.0,-9.009436293030154,-1.7340888618737318,-3.6292628080541824,0.004684648649632361,0.47214779639340865,0.9159286962069491,1.019905222716888,-0.010838316007613693,-0.007240840127983145,-0.010397712339802483,-0.05915968086444872,0.03362694548203102,13.103461940579821,-0.05271201467949145,-0.025364437390189697,0.26349537392889244,-0.37480095683897685,-11.663424072107823,-0.17663085036934856,6.417755053518836,0.0,0.0,0.0
16,1.7000000000000002,0.14942448495015728,1.9880915259749667,1.2644804372710716,-0.00453404625754672,0.10282579497922395,-0.5852785857702072,1.0481296780465301,0.025629275442566934,-0.0069247036331259665,-0.0029841099737996308,0.003951081583193755,-0.0796556014015755,13.313739951116196,0.12207847973684915,-0.05117177744257144,0.2483474287847075,0.43803019693378525,20.453087193062952,-0.08176407586865418,5.088599677924516,0.0,0.0,0.0,-5.076307081462609,-0.20473162635033185,-9.305097472512214,0.001032781902565727,-0.3160858579080963,-0.2575395801164415,1.0088710900712854,0.018042618858523683,-0.0271814175465566,-0.02226716711517554,0.0035240633491029527,-0.056988390946381175,13.19349354025595,0.09306329582916727,0.03467438548617428,0.2674020052888498,0.4130686216100361,14.370220176446843,0.172354759345477,-10.28273685222921,0.0,0.0,0.0,-8.953459672099594,-1.6629683862524676,-3.676297491835938,0.0053479358349455275,0.4662161402377092,0.9196733265297485,1.0641908166376477,-0.012115103909357853,-0.007101327766221512,-0.011319077441395896,-0.05506194212659667,0.03613014689425128,12.951017868681667,-0.051222005223148924,-0.027607808301453138,0.24004738864155595,-0.37345548557770525,-11.646869155150595,-0.17904226086337705,6.431533312683056,0.0,0.0,0.0
17,1.8,0.23768457837898155,1.9326689964502144,1.253021577736477,-0.005654597676134188,0.10318478298191813,-0.593288161370034,1.0903522889318458,0.029008023457998234,-0.005492379898660601,-0.0032003979857128714,0.008277747353462128,-0.0869450723864309,13.160660290544108,0.12191807549471326,-0.05204354683295642,0.22593516097673494,0.4360807241326881,20.44749348289669,-0.0822523018845591,5.092748588013178,0.0,0.0,0.0,-4.982303675063341,-0.22762236479613324,-9.276318554914303,0.0006697563105761972,-0.31572756610429487,-0.26353507249186814,1.050355814075534,0.020514988939664646,-0.02745577025845568,-0.024775067757740396,0.0016163507744533577,-0.06255593353576706,13.09772748659531,0.0932834304787174,0.03418835702501705,0.2455644549643573,0.4116993021614125,14.362840709777679,0.17185712938565106,-10.277500303572811,0.0,0.0,0.0,-8.895079381178103,-1.5883442434248882,-3.72477400086163,0.006019306573333161,0.4606907026859628,0.9236849849151083,1.10586454964919,-0.013362466284787322,-0.006762797024057572,-0.012222433879218921,-0.05078938163566461,0.03843252754701255,12.788619196321502,-0.04973414205844339,-0.02983026673935723,0.21790459168117615,-0.37196991053386325,-11.629101395751208,-0.18140592117645649,6.446575368114701,0.0,0.0,0.0
18,1.9000000000000001,0.32917733804753296,1.8744677334106943,1.2412281318767913,-0.006875446224014148,0.10396338080503975,-0.6020337264728708,1.1299764273915096,0.03243229152870847,-0.003934577311184448,-0.003231273239371565,0.012603741254803916,-0.09403700297787246,12.99967383477125,0.12169030620105672,-0.05287612207151744,0.20482385553407711,0.43386575228892543,20.441012837583493,-0.08260682972457054,5.097209758657661,0.0,0.0,0.0,-4.884549455195986,-0.2518707026540139,-9.246312708620716,0.000235631134865244,-0.31556174134029025,-0.2701158387553586,1.0896137730924742,0.02305534237705212,-0.027704115778122367,-0.027300770501717968,-0.0001199859703013091,-0.06807564928517601,12.98906774575652,0.0934610369282064,0.03369980983130227,0.224822092962233,0.41012995066318264,14.354726214587021,0.17130767065120092,-10.27185472626592,0.0,0.0,0.0,-8.834479853419808,-1.5103593131035546,-3.774550047402555,0.00668929784328709,0.45558872295542097,0.9279413400971217,1.144948345049015,-0.014561430507441159,-0.006225861848359181,-0.013121306321278666,-0.04635297929647571,0.04051509692289714,12.619029157028262,-0.04825117784595578,-0.03202870434788184,0.19706772517540505,-0.37034924167762046,-11.610089391349781,-0.18371355040744256,6.462862703089669,0.0,0.0,0.0
19,2.0,0.42360509133386337,1.8135156113392275,1.229088163457972,-0.008180632526355147,0.10515907101426958,-0.6114969651884161,1.1670282695202814,0.035859762136575254,-0.0022739859343700528,-0.003035759108387725,0.016881260084767712,-0.1008739557348681,12.83346064757487,0.12139774939237785,-0.05366646407331257,0.1850117863042452,0.4313836270666951,20.433519248682753,-0.0828238859980623,5.10193261813294,0.0,0.0,0.0,-4.783280353569264,-0.2775174247052614,-9.215129586305869,-0.0002719729091733569,-0.31557213586275257,-0.2772770092210859,1.1266322529419088,0.025637708079344963,-0.027930334483284903,-0.029769878599718448,-0.0016888617307759507,-0.07350321826885026,12.870361857772258,0.0935973395429262,0.03321217252245652,0.2051931134537629,0.40835665006554905,14.345799187429963,0.17071002871962807,-10.265778617736506,0.0,0.0,0.0,-8.771847711389087,-1.4291592790911534,-3.8254945697329785,0.007347035017283066,0.45092642717961473,0.9324184033037133,1.1814841250524661,-0.015695146995558504,-0.005495790679766168,-0.014018665321160084,-0.041768396813208666,0.04236397160847959,12.444660259129245,-0.04677520776706522,-0.034199695202817536,0.1775258274754925,-0.3685997155989569,-11.589801975118334,-0.1859563760869703,6.480365145215229,0.0,0.0,0.0
20,2.1,0.5206677729227169,1.74983735753589,1.2165831009047967,-0.00955033912466785,0.10676462018013266,-0.6216539413819131,1.2015539515285047,0.039250186198063426,-0.0005339104352431005,-0.002599600444502522,0.021070635636655656,-0.1074064310583103,12.664355174775771,0.12104196218026052,-0.054411929105191506,0.1664858652398593,0.4286353152804582,20.424881439905217,-0.08290179824830607,5.106858704957878,0.0,0.0,0.0,-4.678735759072532,-0.30460690798558926,-9.182819155367746,-0.0008492248058851182,-0.3157430211179699,-0.2850091036605731,1.1614194814891416,0.028235958092247753,-0.028136600115727405,-0.03211163015313488,-0.0030929794881207834,-0.07879776576046335,12.744139274291168,0.09369207785869843,0.03272894864145863,0.18668387352904559,0.4063772521677723,14.33597717052283,0.17006764991313233,-10.259250548377677,0.0,0.0,0.0,-8.70736970468965,-1.344891730338554,-3.8774886046826698,0.00798151027150551,0.44671857555016814,0.9370910602741374,1.2155305869316604,-0.016749244989950157,-0.004581709404715563,-0.014907092176910192,-0.037055399466131796,0.0439701873457153,12.26760100777584,-0.04530806813496742,-0.03633936109907787,0.15925793747376693,-0.36672858577065914,-11.568209096055686,-0.18812547221449713,6.499041241606479,0.0,0.0,0.0
